Second,Frame,nosex,nosey,noselikelihood,noseFreeze,leftearx,lefteary,leftearlikelihood,leftearFreeze,rightearx,righteary,rightearlikelihood,rightearFreeze,tailbasex,tailbasey,tailbaselikelihood,tailbaseFreeze,stimx,stimy,stimlikelihood,stimFreeze,FullBodyFreeze
465.9,13977,23.10595716,57.36177512,1,0,23.94917133,59.13664959,1,1,25.07454027,57.50836041,1,1,29.02110166,59.90828022,1,1,26.42175303,63.6949825,0.999893188,1,1
465.9333333,13978,23.11379394,57.34884951,1,0,23.94716283,59.14510549,1,1,25.09550541,57.53407667,1,1,29.05724555,59.92372836,1,1,26.41795985,63.68864182,0.999872088,1,1
465.9666667,13979,23.13270988,57.33946165,1,0,23.94588947,59.1347138,1,1,25.09830552,57.52729337,1,1,29.05392852,59.9212615,1,1,26.42216848,63.69981769,0.999892533,1,1
466,13980,23.10203495,57.36318454,1,0,23.92813538,59.14996785,1,1,25.07322802,57.51250801,1,1,29.0336422,59.92317239,1,1,26.39557048,63.69474887,0.999824584,1,1
466.0333333,13981,23.14677728,57.36566065,1,0,23.92596191,59.17446201,1,1,25.08494516,57.51292591,1,1,29.02834415,59.91756694,1,1,26.36897249,63.68968004,0.999838591,1,1
466.0666667,13982,23.39498742,57.26282518,1,0,23.9968867,59.1731356,1,1,25.24342545,57.54242651,1,0,29.02580918,59.90670141,1,1,26.36033332,63.67839256,0.999822736,1,0
466.1,13983,23.54513282,56.97753498,1,0,24.10033345,59.1537927,1,0,25.5517121,57.66212001,1,0,29.10422677,59.93202369,1,1,26.35281633,63.65825263,0.999772787,1,0
466.1333333,13984,23.85006613,56.83568011,1,0,24.28843926,59.09053478,1,0,25.78994576,57.60235268,1,0,29.23904731,60.05271196,1,1,26.36264424,63.62533148,0.999604702,1,0
466.1666667,13985,24.03181611,56.5748197,1,0,24.43713931,58.84587268,1,0,25.97049277,57.44294339,1,0,29.23166601,60.0696153,1,1,26.36582837,63.55515772,0.999640346,1,0
466.2,13986,24.234932,56.28477766,1,0,24.50316612,58.48183828,1,0,26.04999931,57.26957191,1,0,29.21766279,60.03547196,1,1,26.36901251,63.48498396,0.999847293,1,0
466.2333333,13987,24.41098918,55.86260774,1,0,24.58326028,58.05418642,1,0,26.12115775,56.97954156,1,0,29.13938863,60.03360558,1,1,26.34013685,63.50131799,0.999861538,1,0
466.2666667,13988,24.49127651,55.3951578,1,0,24.60723398,57.49642487,1,0,26.16911164,56.69633184,1,0,28.94290043,60.15219771,1,0,26.34096365,63.54037988,0.99990201,1,0
466.3,13989,24.54976263,54.99042102,1,0,24.54322312,57.17150164,1,0,26.16281343,56.25040394,1,0,28.56732946,60.24304262,1,0,26.34179045,63.57944178,0.999684572,1,0
466.3333333,13990,24.83556563,54.39222037,1,0,24.61580778,56.66594866,1,0,26.28223292,55.88834795,1,0,28.08551496,60.32025597,1,0,26.33587632,63.59713695,0.999976277,1,0
466.3666667,13991,25.0921583,53.92836151,1,0,24.76233339,56.21435407,1,0,26.34407109,55.68449608,1,0,27.50261717,60.24819849,1,0,26.32996218,63.61483212,0.999997973,1,0
466.4,13992,24.93799987,53.5097986,1,0,24.79153611,55.86162346,1,0,26.37838958,55.47642032,1,0,26.95244124,59.9420503,1,0,26.32404804,63.6325273,0.999994278,1,0
466.4333333,13993,25.0257174,53.1345665,1,0,24.66568003,55.39130609,1,0,26.26384371,55.06278303,1,0,26.53294832,59.7450217,1,0,26.31813391,63.65022247,0.999982595,1,0
466.4666667,13994,24.89456861,52.8213681,1,0,24.57412075,55.09881714,1,0,26.2686789,54.85449269,1,0,26.37179038,59.29109607,1,0,26.31221977,63.66791765,0.994403839,1,0
466.5,13995,24.91825752,52.4536035,1,0,24.63797324,54.80592079,1,0,26.33335492,54.56519084,1,0,26.47000796,58.81421329,1,0,26.30630563,63.68561282,0.999886453,1,0
466.5333333,13996,25.22496929,52.04410857,1,0,24.779333,54.29738267,1,0,26.40519823,54.11640244,1,0,26.74945911,58.48074914,1,0,26.3003915,63.70330799,0.999999404,1,0
466.5666667,13997,25.50220408,51.57414502,1,0,25.0678148,53.76755835,1,0,26.65079476,53.50487212,1,0,27.05503641,58.09768562,1,0,26.29447736,63.72100317,0.999999881,1,0
466.6,13998,25.93079656,51.03079427,1,0,25.31227262,53.1934371,1,0,26.85565363,53.1171689,1,0,27.09201608,57.81171751,1,0,26.28856323,63.73869834,0.999999821,1,0
466.6333333,13999,26.16512742,50.36493105,1,0,25.4833111,52.67592648,1,0,27.12643421,52.4903407,1,0,26.86611767,57.54024508,1,0,26.28264909,63.75639351,0.999999762,1,0
466.6666667,14000,26.26670189,49.80521623,1,0,25.58053459,51.84729978,1,0,27.1050826,51.60061145,1,0,26.47627985,56.93409968,1,0,26.28819438,63.75802642,0.999999583,1,0
466.7,14001,26.33973055,48.89995606,1,0,25.63358351,50.87324829,1,0,27.16899797,50.72833679,1,0,26.17614765,56.3054673,1,0,26.28699253,63.76327125,0.999999464,1,0
466.7333333,14002,26.55484876,48.07917832,1,0,25.67328925,50.02735703,1,0,27.19706528,50.08031536,1,0,25.89308789,55.64271468,1,0,26.28579069,63.76851609,0.999999523,1,0
466.7666667,14003,26.65487507,47.28810417,1,0,25.56649124,49.12519342,1,0,27.0880982,49.24034523,1,0,26.02296824,54.91626998,1,0,26.28458884,63.77376092,0.999998927,1,0
466.8,14004,26.914632,46.71020236,1,0,25.6300707,48.3516208,1,0,27.08538483,48.58568159,1,0,26.02571025,54.17469389,1,0,26.28338699,63.77900575,0.999999821,1,0
466.8333333,14005,27.02478125,46.46077413,1,0,25.55692455,47.84339042,1,0,27.08196752,48.35214329,1,0,26.04342518,53.59711962,1,0,26.28218515,63.78425058,0.999999881,1,0
466.8666667,14006,27.00204191,45.98972135,1,0,25.54324113,47.5331544,1,0,27.00255678,47.84055564,1,0,26.20029929,53.11526393,1,0,26.2809833,63.78949542,0.999999881,1,0
466.9,14007,26.94949037,45.78912013,1,0,25.59010859,47.38898179,1,0,27.06852475,47.65349816,1,0,26.21587296,52.89407845,1,0,26.29135089,63.82094156,0.999999881,1,0
466.9333333,14008,26.64523041,45.42131023,1,0,25.59891593,47.30043605,1,0,27.04128863,47.4656059,1,0,26.12303156,52.63554293,1,0,26.27077157,63.81613593,0.99999994,1,0
466.9666667,14009,26.56955919,45.15236216,1,0,25.55471102,47.11450862,1,0,27.03268183,47.20755907,1,0,25.95874999,52.33425218,1,0,26.26367282,63.80534618,0.999999881,1,0
467,14010,26.2963085,44.97779083,1,0,25.44646722,46.9745254,1,0,26.88895539,47.07358665,1,0,25.76566817,51.89306433,1,0,26.27103818,63.80982593,0.999999702,1,0
467.0333333,14011,26.03640438,44.63779647,1,0,25.22540134,46.65968038,1,0,26.64992434,46.78147734,1,0,25.42802589,51.55181183,1,0,26.27840353,63.81430567,0.999999762,1,0
467.0666667,14012,25.8839812,44.3001152,1,0,24.8961985,46.38035927,1,0,26.4076704,46.45857113,1,0,25.39174172,51.1901076,1,0,26.28381925,63.82392346,0.999999821,1,0
467.1,14013,25.55101539,43.87157202,1,0,24.67961651,45.87521355,1,0,26.28985741,45.87634643,1,0,25.08499511,50.87753507,1,0,26.28452347,63.82164709,0.999999881,1,0
467.1333333,14014,25.391068,43.37821006,1,0,24.61282574,45.42629519,1,0,26.1701982,45.41601938,1,0,25.17376528,50.45944274,1,0,26.2926528,63.821136,0.999999821,1,0
467.1666667,14015,25.38427925,42.93808342,1,0,24.57849099,45.0669539,1,0,26.22095637,45.13594674,1,0,25.59302952,49.97806726,1,0,26.28531254,63.82295019,0.999999881,1,0
467.2,14016,25.30783285,42.5419759,1,0,24.56399233,44.72543083,1,0,26.27364847,44.77112578,1,0,25.94060245,49.26608995,1,0,26.28861602,63.84860769,0.999999821,1,0
467.2333333,14017,25.35001589,42.16298676,1,0,24.67377432,44.37457411,1,0,26.45476708,44.21244538,1,0,26.37178477,48.58763473,1,0,26.30131182,63.81206941,0.999999762,1,0
467.2666667,14018,25.5161533,41.49635453,1,0,24.86673002,43.77048354,1,0,26.58247925,43.50855173,1,0,26.54105566,48.14057793,1,0,26.29776702,63.80109667,0.999999762,1,0
467.3,14019,25.62451473,40.77750094,1,0,24.95868697,43.00908212,1,0,26.58329836,42.78285023,1,0,26.33620172,47.64356279,1,0,26.27152429,63.79860485,0.999999881,1,0
467.3333333,14020,25.60245956,40.24991012,1,0,24.92423361,42.38398502,1,0,26.45438875,42.18192702,1,0,26.01701912,47.0319926,1,0,26.24528156,63.79611303,0.999999881,1,0
467.3666667,14021,25.47479055,39.41498469,1,0,24.99061282,41.46200447,1,0,26.48042411,41.14094197,1,0,25.70972255,46.32575779,1,0,26.24230074,63.79799556,0.99999994,1,0
467.4,14022,25.62646067,38.36215883,1,0,25.00552492,40.42412005,1,0,26.56162786,40.1570756,1,0,25.56190097,45.62425066,1,0,26.24430222,63.78749623,0.999999881,1,0
467.4333333,14023,25.72939215,37.40472906,1,0,24.96083261,39.54274272,1,0,26.5182074,39.45586339,1,0,25.6854935,44.6449227,1,0,26.24038941,63.75715983,0.99999994,1,0
467.4666667,14024,25.59269108,36.46378102,1,0,24.91762319,38.70540968,1,0,26.56196777,38.59503549,1,0,26.02523367,43.61801011,1,0,26.23579728,63.7927434,0.999999881,1,0
467.5,14025,25.47097817,35.43629649,1,0,24.96657425,37.53362048,1,0,26.50558318,37.32871798,1,0,26.32748365,42.60270559,1,0,26.23950749,63.7886303,0.999999881,1,0
467.5333333,14026,25.304406,34.53252052,1,0,24.92930291,36.72138462,1,0,26.47109772,36.39242079,1,0,26.08539825,41.62514774,1,0,26.24189756,63.76856036,0.999999881,1,0
467.5666667,14027,25.27805346,33.51899884,1,0,24.73110324,35.42801792,1,0,26.18651439,35.06169135,1,0,25.73482573,40.65614788,1,0,26.239552,63.77794115,0.99999994,1,0
467.6,14028,25.58927229,32.52372137,1,0,24.72636352,34.39030863,1,0,26.27071079,34.25070712,1,0,25.58660516,39.81372592,1,0,26.23914397,63.78061538,0.999999881,1,0
467.6333333,14029,25.81894233,31.68197291,1,0,24.74320362,33.52071862,1,0,26.23664162,33.57934805,1,0,25.60112633,38.93159688,1,0,26.24151554,63.77871843,0.999999881,1,0
467.6666667,14030,25.96465506,31.00372851,1,0,24.77412758,32.6758106,1,0,26.28154159,32.78090849,1,0,25.52489172,38.11484146,1,0,26.24147357,63.78595113,0.999999881,1,0
467.7,14031,26.0990734,30.56025642,1,0,24.74218532,31.85944959,1,0,26.22893513,32.16636648,1,0,25.48875109,37.34997453,1,0,26.2412474,63.78355205,0.999999881,1,0
467.7333333,14032,25.83621664,30.10640353,1,0,24.61779724,31.51847832,1,0,26.11821233,31.73574953,1,0,25.59753494,36.75002549,1,0,26.24212795,63.77141423,0.999999821,1,0
467.7666667,14033,25.75606843,29.76529051,1,0,24.55872425,31.19773889,1,0,26.08830908,31.20682041,1,0,25.4912397,36.48224816,1,0,26.24422547,63.77996236,0.999999881,1,0
467.8,14034,25.56071645,29.50381173,1,0,24.3891501,31.02483231,1,0,25.95202683,31.00598029,1,0,25.40848346,36.19699395,1,0,26.24173672,63.77791314,0.99999994,1,0
467.8333333,14035,25.44771572,29.03329547,1,0,24.3311732,30.71458204,1,0,25.86366315,30.86084956,1,0,25.11050889,36.02397172,1,0,26.24405182,63.79275296,0.999999762,1,0
467.8666667,14036,25.3161032,28.80815715,1,0,24.10165022,30.42140296,1,0,25.58571416,30.63280977,1,0,24.89063948,35.74568784,1,0,26.24353071,63.79194838,0.999999881,1,0
467.9,14037,24.90127596,28.17163761,1,0,23.95938168,29.8804224,1,0,25.45040537,29.99863442,1,0,24.72695017,35.3129694,1,0,26.24378635,63.79114945,0.999999881,1,0
467.9333333,14038,24.81638859,27.47562583,1,0,23.93173187,29.43135482,1,0,25.4127774,29.51185612,1,0,24.69718495,34.6586715,1,0,26.24378013,63.7887948,0.999999762,1,0
467.9666667,14039,24.78603644,26.78661315,1,0,23.8743714,28.70707563,1,0,25.39486194,28.87569607,1,0,24.6728948,33.79710176,1,0,26.24349238,63.79137109,0.999999881,1,0
468,14040,24.97392888,25.91863639,1,0,23.95377227,27.86183423,1,0,25.55864254,28.07631742,1,0,24.69129192,33.02144765,1,0,26.26721188,63.8019195,0.999999881,1,0
468.0333333,14041,24.96447736,25.08628072,1,0,24.07114101,27.08293673,1,0,25.63047035,27.29954309,1,0,24.84318603,32.16979784,1,0,26.29093138,63.8124679,0.999999821,1,0
468.0666667,14042,24.97380083,24.16445778,1,0,24.20466838,26.16028956,1,0,25.78941858,26.1997201,1,0,24.90582274,31.30916347,1,0,26.28768892,63.81974282,0.999999881,1,0
468.1,14043,24.52680783,23.08921533,1,0,24.06910272,25.14532161,1,0,25.55477295,25.03061872,1,0,24.67677928,30.40765786,1,0,26.28563822,63.81999619,0.999999881,1,0
468.1333333,14044,24.43863982,22.08147364,1,0,23.84222293,24.00354216,1,0,25.4689757,23.71161557,1,0,24.4997375,29.29707517,1,0,26.28770573,63.8153934,0.99999994,1,0
468.1666667,14045,24.67563002,21.00415881,1,0,23.84528772,22.90379041,1,0,25.44950255,22.86231896,1,0,24.67498138,28.19976429,1,0,26.28916474,63.81861438,0.999999881,1,0
468.2,14046,25.06534104,19.8067036,1,0,24.03787986,21.53283902,1,0,25.6594479,21.60160118,1,0,24.76969979,26.8487962,1,0,26.28784624,63.81939859,0.99999994,1,0
468.2333333,14047,25.1682211,18.43605029,1,0,24.23783968,20.1387618,1,0,25.72293777,20.26093543,1,0,25.21745206,25.48983573,1,0,26.32901214,63.82758097,0.999999523,1,0
468.2666667,14048,25.03806918,17.16512395,1,0,24.23721892,18.95562657,1,0,25.79806252,18.96173588,1,0,25.27619122,24.20142221,1,0,26.37017803,63.83576334,0.999999583,1,0
468.3,14049,24.81822745,15.7546402,1,0,24.0814342,17.60960096,1,0,25.61454661,17.41821077,1,0,24.92767408,23.11959469,1,0,26.41134392,63.84394572,0.999999583,1,0
468.3333333,14050,25.09571608,14.61801072,1,0,24.18872029,16.28670285,1,0,25.76065599,16.28506744,1,0,25.00723188,21.82015593,1,0,26.41144637,63.84375869,0.999999523,1,0
468.3666667,14051,25.5744569,13.4325952,1,0,24.44561093,14.81351095,1,0,25.91329073,14.95258419,1,0,25.23208606,20.48150432,1,0,26.41154883,63.84357166,0.999999583,1,0
468.4,14052,25.73123661,12.50829447,1,0,24.48894211,13.59448149,1,0,25.94750531,13.83218751,1,0,25.32747744,18.98198232,1,0,26.41165128,63.84338463,0.999999583,1,0
468.4333333,14053,25.75330224,11.37408183,1,0,24.63987546,12.6209295,1,0,26.18367676,12.71268226,1,0,25.40244396,17.94304923,1,0,26.41151373,63.84323367,0.999999583,1,0
468.4666667,14054,25.70904539,10.46081246,1,0,24.64246768,11.78430558,1,0,26.21869895,11.76878295,1,0,25.27966678,17.15228801,1,0,26.41098248,63.84344448,0.999999583,1,0
468.5,14055,25.45514611,9.748184238,1,0,24.50583838,11.04476126,1,0,26.0584701,11.05854947,1,0,25.19455974,16.34156438,1,0,26.37809459,63.8626507,0.999999523,1,0
468.5333333,14056,25.57273817,8.860055849,1,0,24.5627114,10.07795916,1,0,26.09071244,10.20840119,1,0,25.17289038,15.56910286,1,0,26.34520669,63.88185691,0.999999523,1,0
468.5666667,14057,25.79629122,8.151520084,1,0,24.69964625,9.303020835,1,0,26.25010355,9.475910977,1,0,24.76920354,14.85837955,1,0,26.37781772,63.86251701,0.999999583,1,0
468.6,14058,25.94370758,7.333648449,1,0,24.83326854,8.571075861,1,0,26.32975552,8.780045757,1,0,24.95504648,14.28128833,1,0,26.41042875,63.8431771,0.999999583,1,0
468.6333333,14059,26.07824565,6.852945035,1,0,24.8953696,7.975729821,1,0,26.43977917,8.186157543,1,0,25.28743852,13.61670738,1,0,26.41041846,63.8431233,0.999999583,1,0
468.6666667,14060,26.25243385,6.216289347,1,0,25.06800732,7.37383222,1,0,26.48511081,7.615667044,1,0,25.49208578,12.92681625,1,0,26.36926255,63.85461318,0.999999642,1,0
468.7,14061,26.40181471,5.755679142,1,0,25.16131426,6.88364185,1,0,26.53271484,7.246128816,1,0,25.710335,12.18889599,1,0,26.32810663,63.86610307,0.999999642,1,0
468.7333333,14062,26.30045232,5.279871206,1,0,25.12897437,6.461841455,1,0,26.58712209,6.728549662,1,0,25.85689747,11.83230147,1,0,26.32835494,63.86638443,0.999999642,1,0
468.7666667,14063,26.40962772,4.965414059,1,0,25.21099074,6.069734605,1,0,26.66953553,6.30455202,1,0,25.82992974,11.38573857,1,0,26.32757792,63.86724563,0.999999642,1,0
468.8,14064,26.41391313,4.67913181,1,0,25.23010628,5.667219793,1,0,26.70741458,5.906669837,1,0,25.7454538,11.10154659,1,0,26.3271585,63.86730816,0.999999642,1,0
468.8333333,14065,26.32825782,4.181924207,1,0,25.27172159,5.432823274,1,0,26.71001109,5.53073709,1,0,25.62193432,10.75924183,1,0,26.32688778,63.86752428,0.999999642,1,0
468.8666667,14066,26.5227216,3.926176902,1,0,25.38706719,5.108884819,1,0,26.79746929,5.299874535,1,0,25.32664715,10.25335773,1,0,26.33826598,63.88394733,0.999999523,1,0
468.9,14067,26.98090538,3.864456838,0.99999994,0,25.58115855,4.801186678,1,0,27.11592205,5.297301037,1,0,25.09005063,9.838147147,1,0,26.32112502,63.87333457,0.999999583,1,0
468.9333333,14068,27.0900544,3.898612672,0.999903798,0,25.66397548,4.73514876,1,0,27.19994333,5.278634127,1,0,24.85234637,9.509178122,1,0,26.30398407,63.86272182,0.999999523,1,0
468.9666667,14069,27.09536854,3.800863724,0.999999821,0,25.62924051,4.615049912,1,0,27.15329197,5.240724678,1,0,24.83210212,9.41930487,1,0,26.28684312,63.85210906,0.999999523,1,0
469,14070,27.19092933,3.735585968,0.999999642,0,25.63812829,4.575104175,1,0,27.18754844,5.250863924,1,0,24.80815072,9.348614052,1,0,26.26970216,63.8414963,0.999999881,1,0
469.0333333,14071,27.14712146,3.861504523,0.999953866,0,25.59792363,4.60250919,0.999998927,0,27.11795843,5.221429935,1,0,24.84897937,9.270417976,1,0,26.25256121,63.83088354,0.999999881,1,0
469.0666667,14072,,,0.81359005,0,25.50530238,4.685381194,0.99942112,0,26.85872245,5.244701074,1,0,24.7848806,9.224239841,1,0,26.26275528,63.83974707,0.999999762,1,0
469.1,14073,,,0.965012193,0,25.45367467,4.848270317,0.999992549,0,26.76455932,5.435193868,1,0,24.92072037,9.137777617,1,0,26.2605855,63.83837448,0.999999821,1,0
469.1333333,14074,,,0.848493457,0,25.39261666,5.053055221,0.99998951,0,26.63045061,5.486547414,1,0,25.29569673,9.307672131,1,0,26.25877364,63.83721709,0.999999821,1,0
469.1666667,14075,,,0.920579195,0,25.19495867,5.156921685,0.999998569,0,26.59040519,5.462936057,1,0,25.590477,9.37116873,1,0,26.26136257,63.83475091,0.999999881,1,0
469.2,14076,,,0.980997086,0,25.28488054,5.240381836,0.999999046,0,26.74989991,5.423988164,1,0,25.61170341,9.552425097,1,0,26.25962176,63.83139569,0.999999881,1,0
469.2333333,14077,26.67404171,4.602855056,0.99368,0,25.36817816,5.217116255,0.999999285,0,26.86060244,5.390613575,1,0,25.57272857,9.598205073,1,0,26.25995567,63.83152748,0.999999881,1,0
469.2666667,14078,26.79935582,4.571599199,0.999078751,0,25.43361827,5.184176556,0.999998689,0,26.90799173,5.535041826,1,0,25.52766581,9.596942581,1,0,26.26130494,63.83148577,0.999999881,1,0
469.3,14079,26.77913247,4.415136907,0.999951482,0,25.40775669,5.1457761,1,0,26.88496507,5.449131819,1,0,25.50483881,9.621778678,1,0,26.25725691,63.82732392,0.999999881,1,0
469.3333333,14080,26.72317478,4.252775589,0.999999285,0,25.42285243,5.056614669,1,0,26.86087329,5.364727851,1,0,25.50513794,9.628042647,1,0,26.2577653,63.83026204,0.999999821,1,0
469.3666667,14081,26.78202061,4.27391111,0.999999523,0,25.44158707,5.074446618,1,0,26.90470355,5.372226009,1,0,25.5155941,9.580253063,1,0,26.25594148,63.82924542,0.999999881,1,0
469.4,14082,26.76506231,4.491090896,0.999557734,0,25.36912425,5.137324565,0.999999464,0,26.88130088,5.357046799,1,0,25.49256673,9.575822501,1,0,26.25635582,63.8299429,0.999999762,1,0
469.4333333,14083,26.94451854,4.557273583,0.997969091,0,25.46109888,5.150643397,0.999985874,0,27.03232947,5.498944541,1,0,25.4368562,9.582680419,1,0,26.25622838,63.83091009,0.999999881,1,0
469.4666667,14084,27.23651007,4.611594584,0.998271704,0,25.65338128,5.137748827,0.999972045,0,27.17104936,5.63358733,1,0,25.40066883,9.574331714,1,0,26.25707757,63.83021192,0.999999881,1,0
469.5,14085,27.32565507,4.607366304,0.998197079,0,25.73448961,5.110090015,0.999980927,0,27.21709901,5.601761319,1,0,25.37108161,9.561836904,1,0,26.25641443,63.83060938,0.999999821,1,0
469.5333333,14086,27.39682629,4.716174225,0.998942912,0,25.80532049,5.120898782,0.99998033,0,27.28121429,5.616590449,1,0,25.37401969,9.546291506,1,0,26.25664779,63.8308298,0.999999762,1,0
469.5666667,14087,27.4534071,4.682751134,0.999520659,0,25.83214644,5.14254422,0.999993086,0,27.33474965,5.566904906,1,0,25.38331584,9.549707948,1,0,26.25606163,63.83022508,0.999999881,1,0
469.6,14088,27.53583783,4.632410174,0.998536825,0,25.99276368,5.093914605,0.999857426,0,27.40549419,5.635438624,1,0,25.37739289,9.529370803,1,0,26.25634559,63.83047266,0.999999881,1,0
469.6333333,14089,27.7947569,4.296079516,0.999988556,0,26.05233884,4.956947326,1,0,27.5804738,5.565620692,1,0,25.37087426,9.50142152,1,0,26.25602908,63.83040053,0.999999881,1,0
469.6666667,14090,28.11467741,4.062254613,0.999999404,0,26.12515754,4.888108807,1,0,27.73333564,5.62127142,1,0,25.37814839,9.434082407,1,0,26.25630277,63.83051303,0.999999821,1,0
469.7,14091,28.25636415,3.953221054,1,0,26.34886984,4.774586059,0.99999994,0,27.76992615,5.728756763,1,0,25.34579257,9.346748237,1,0,26.25607092,63.83046443,0.999999821,1,0
469.7333333,14092,28.61096767,3.955190186,1,0,26.47260605,4.7433702,1,0,27.91933017,5.890497941,1,0,25.24811861,9.246815645,1,0,26.25605945,63.83045996,0.999999881,1,0
469.7666667,14093,28.80992054,3.953081816,1,0,26.59861856,4.7713858,1,0,28.0919615,6.076880805,1,0,25.16854814,9.0674442,1,0,26.2571553,63.83069999,0.999999881,1,0
469.8,14094,29.08893386,4.110358732,1,0,26.80966273,4.839543209,1,0,28.30803152,6.241070861,1,0,25.13181114,8.906254283,1,0,26.25668337,63.83063279,0.999999881,1,0
469.8333333,14095,29.41784211,4.200264672,1,0,27.17812471,4.8553862,1,0,28.58275461,6.264001247,1,0,25.13141065,8.812849898,1,0,26.25585121,63.83076613,0.999999881,1,0
469.8666667,14096,29.76571693,4.393034168,1,0,27.50903877,4.909395975,1,0,28.85740598,6.310548238,1,0,25.16863203,8.824665315,1,0,26.25581741,63.83067492,0.999999881,1,0
469.9,14097,30.37146746,4.735886838,1,0,28.05227757,4.890240229,1,0,29.11892551,6.37340235,1,0,25.19905153,8.814799876,1,0,26.255445,63.83021762,0.999999881,1,0
469.9333333,14098,30.70262537,4.627548013,1,0,28.44099785,4.876076446,1,0,29.40550862,6.273971317,1,0,25.19992155,8.595186453,1,0,26.25494643,63.83014296,0.999999821,1,0
469.9666667,14099,30.97357117,4.712601737,1,0,28.65719647,4.728341545,1,0,29.71011127,6.221609332,1,0,25.21035242,8.347277268,1,0,26.25498321,63.83017433,0.999999881,1,0
470,14100,31.35369452,4.934849845,1,0,29.12162556,4.624999861,1,0,30.20465639,6.119093928,1,0,25.37425364,8.031565944,1,0,26.26016484,63.82456248,0.999999881,1,0
470.0333333,14101,31.89607735,4.877287247,1,0,29.54568805,4.413489084,1,0,30.38431342,6.18982795,1,0,25.59017123,7.50737193,1,0,26.2643831,63.83416829,0.999999881,1,0
470.0666667,14102,32.40488285,4.658557077,1,0,30.04810491,4.324455741,1,0,30.72637746,6.04259895,1,0,26.04444148,7.258601304,1,0,26.26160367,63.83939003,0.999999821,1,0
470.1,14103,32.5506326,4.533236607,1,0,30.31295555,4.362349604,1,0,31.15021215,5.891540587,1,0,26.7555401,7.20638307,1,0,26.26287081,63.83708185,0.999999881,1,0
470.1333333,14104,32.67740909,4.466626545,1,0,30.43791966,4.439533201,1,0,31.30625847,5.991517722,1,0,27.42361455,7.35635621,1,0,26.26363129,63.83836842,0.999999881,1,0
470.1666667,14105,32.97928593,4.727280423,1,0,30.57300571,4.728646024,1,0,31.52218475,6.192424037,1,0,27.95002121,7.80640806,1,0,26.26255429,63.83865893,0.999999881,1,0
470.2,14106,33.08084974,4.884335308,1,0,30.72148647,4.982759368,1,0,31.67046968,6.400681618,1,0,28.27540518,7.897451735,1,0,26.26055006,63.83798599,0.999999821,1,0
470.2333333,14107,33.3175738,5.054894898,1,0,30.85718982,5.177284999,1,0,31.72372887,6.584713915,1,0,28.44930215,7.906907513,1,0,26.25998026,63.83774429,0.999999881,1,0
470.2666667,14108,33.46711471,5.383112216,1,0,31.07291372,5.271107599,1,0,31.73500862,6.749245924,1,0,28.44607054,7.894802186,1,0,26.25955444,63.83730619,0.999999881,1,0
470.3,14109,33.52059226,5.554664093,1,0,31.13334009,5.632714402,1,0,31.72829515,7.000400417,1,0,28.45902332,7.918996577,1,0,26.25954155,63.83721254,0.999999881,1,0
470.3333333,14110,33.54929981,5.628807409,1,0,31.13991171,5.858542836,1,0,31.83579917,7.215027794,1,0,28.50512959,7.894235284,1,0,26.25921569,63.83698161,0.999999881,1,0
470.3666667,14111,33.50448446,5.721987857,1,0,31.0380865,5.983926272,1,0,31.78349501,7.320115929,1,0,28.55563911,7.74814303,1,0,26.2599116,63.83747283,0.999999881,1,0
470.4,14112,33.50223235,5.777167088,1,0,31.13002021,6.054233141,1,0,31.84097123,7.472106104,1,0,28.39865861,7.705490259,1,0,26.25824404,63.8367556,0.999999821,1,0
470.4333333,14113,33.74022756,5.967666263,1,0,31.46938938,6.012403504,1,0,31.89132484,7.559473237,1,0,28.37562744,7.610656695,1,0,26.25839598,63.83678223,0.999999881,1,0
470.4666667,14114,33.9412318,6.224527707,1,0,31.68366596,5.793891423,1,0,31.93761755,7.527358806,1,0,28.37034189,7.515516108,1,0,26.25885052,63.83678567,0.999999821,1,0
470.5,14115,33.9603962,6.20507595,1,0,31.72991743,5.644549185,1,0,31.94070125,7.437862292,1,0,28.39393157,7.362366983,1,0,26.25892532,63.83694646,0.999999881,1,0
470.5333333,14116,33.90807866,6.289644892,1,0,31.6490804,5.62173388,1,0,31.84524194,7.462582907,1,0,28.33604807,7.292989212,1,0,26.2569829,63.83629269,0.999999821,1,0
470.5666667,14117,33.82276128,6.414809093,1,0,31.61013915,5.610325035,1,0,31.7108573,7.451458778,1,0,28.35709627,7.301483659,1,0,26.25696476,63.83592724,0.999999881,1,0
470.6,14118,33.74610769,6.432272753,1,0,31.32214858,5.816455288,1,0,31.64976717,7.459181429,1,0,28.45222289,7.277542577,1,0,26.25741405,63.83679308,0.99999994,1,0
470.6333333,14119,33.64801964,6.531922498,1,0,31.22586747,5.820216017,1,0,31.58577535,7.47258684,1,0,28.43101602,7.24481164,1,0,26.25725464,63.8366978,0.99999994,1,0
470.6666667,14120,33.47740742,6.567529076,1,0,31.17451868,5.88810867,1,0,31.4904577,7.56675644,1,0,28.37901507,7.204481328,1,0,26.25640847,63.83630369,0.999999821,1,0
470.7,14121,33.24619146,6.675440215,1,0,31.0329161,6.125235412,1,0,31.38399124,7.510164474,1,0,28.46524077,7.143132187,1,0,26.25856718,63.8371769,0.999999881,1,0
